EMPLOYEE_ID,RACE,GENDER,GENDER_NUM,DEPARTMENT_NAME,TITLE,REGULAR_PAY,PAY_NUM,LOG_PAY
20529,Hispanic,Female,0,Curley K-8,Prin Clerk/School Sec 19,"$59,971.50 ",59971.5,4.777944911
20530,Hispanic,Female,0,Henderson Elementary,Paraprofessional,"$41,314.25 ",41314.25,4.616099873
20531,Hispanic,Male,1,Achievement Gap,Staff Asst (C),"$51,908.87 ",51908.87,4.715241575
20532,Hispanic,Female,0,BPS Dearborn Middle,Part-Time Cafeteria Attendant,"$22,130.52 ",22130.52,4.344991619
20533,Hispanic,NA,1,"Greenwood, S K-8",Family Liaison,"$65,099.70 ",65099.7,4.813578987
20534,Hispanic,Male,1,Brighton Fire Department,Fire Fighter,$150.00 ,150,2.176091259
20535,NA,Male,1,Info & Instr Technology,Sen Computer Repair Technician,"$71,220.50 ",71220.5,4.852605018
20536,White,Female,0,Brighton Public Library,Sr Library Asst (Branch),"$49,877.28 ",49877.28,4.697902762
20537,NA,NA,1,Frederick Pilot Middle,Teacher,"$94,855.85 ",94855.85,4.97706412
20538,White,Male,1,Brighton Fire Department,Fire Fighter,"$103,245.00 ",103245,5.013869029
20539,Hispanic,Male,1,Brighton Cntr - Youth & Families,Lifeguard I,"$7,732.78 ",7732.78,3.888335655
20540,Hispanic,Female,0,BPS Condon Elementary,Paraprofessional,"$42,364.15 ",42364.15,4.626998497
20541,Hispanic,Male,1,"Kennedy, JF Elementary",Teacher,"$119,618.20 ",119618.2,5.077797263
20542,Hispanic,Female,0,Fam & Student Engagemt,Coord-Manager C,"$100,245.04 ",100245.04,5.001062893
20543,Hispanic,Female,0,BPS Hennigan Elementary,Part-Time Cafeteria Attendant,"$16,614.17 ",16614.17,4.22047865
20544,NA,Female,0,Brighton Police Department,Police Detective,"$67,465.33 ",67465.33,4.829080649
20545,Hispanic,Male,1,BPS Facility Management,Jr Cust/Nights,"$56,473.21 ",56473.21,4.751842474
20546,Hispanic,Female,0,Curley K-8,Part-Time Cafeteria Attendant,"$14,925.33 ",14925.33,4.173923942
20547,NA,Female,0,BPS Human Resource Team,Employment Agreement,"$4,000.00 ",4000,3.602059991
20548,White,Female,0,Hernandez K-8,Teacher,"$122,258.62 ",122258.62,5.087279489
20549,White,NA,1,BPS Brighton Latin,Teacher,"$112,409.64 ",112409.64,5.050803557
20550,White,Female,0,BPS Condon Elementary,Teacher,"$91,435.67 ",91435.67,4.961115652
20551,White,Female,0,BPS Condon Elementary,Teacher,"$126,519.64 ",126519.64,5.102157948
20552,Black,NA,1,Brighton Police Department,Police Officer,"$95,250.87 ",95250.87,4.978868951
20553,Hispanic,Female,0,Brighton Public Library,Dir of Strategic Partnerships,"$102,560.31 ",102560.31,5.010979325
20554,Hispanic,Female,0,Frederick Pilot Middle,Paraprofessional,"$14,517.37 ",14517.37,4.161887946
20555,Hispanic,Male,1,Brighton Police Department,Police Officer,NA,NA,NA
20556,Hispanic,Male,1,BPS Facility Management,Sen Cust C/Nights,"$59,471.01 ",59471.01,4.774305314
20557,Hispanic,Male,1,BPS Facility Management,Part-Time Custodian,"$10,310.50 ",10310.5,4.013279727
20558,Hispanic,Male,1,Brighton Police Department,Police Officer,"$91,324.59 ",91324.59,4.960587731
20559,Hispanic,Male,1,BPS Business Service,BPS Worker's Comp Job Class,NA,NA,NA
20560,Hispanic,NA,1,Treasury-Treasury Division,Supv-Accounting,"$108,170.65 ",108170.65,5.034109439
20561,Hispanic,Female,0,BPS Fenway High,Cafeteria Manager 12,"$40,363.71 ",40363.71,4.605991077
20562,NA,Female,0,Edison K-8,Teacher,"$111,788.42 ",111788.42,5.048396818
20563,Hispanic,Female,0,Transportation-Parking Clerk,Head Cashier,"$68,744.50 ",68744.5,4.837237958
20564,Hispanic,Female,0,BPS Special Education,Physical Therapist,"$109,373.04 ",109373.04,5.038910283
20565,Hispanic,Female,0,Green Academy,Teacher,"$93,508.90 ",93508.9,4.970852948
20566,Hispanic,Male,1,BPS Facility Management,Part-Time Custodian,"$14,231.25 ",14231.25,4.153243048
20567,Hispanic,Male,1,Brighton Police Department,Police Officer,"$91,184.69 ",91184.69,4.959921926
20568,Hispanic,Male,1,Brighton Police Department,Police Officer,"$84,380.75 ",84380.75,4.926243381
20569,Hispanic,Male,1,Brighton Police Department,Police Officer,"$107,549.89 ",107549.89,5.031609971
20570,Hispanic,Male,1,BPS East Brighton High,Rotc Instructor,"$98,532.84 ",98532.84,4.993581001
20571,NA,Female,0,BPS Dever Elementary,Teacher,"$77,850.53 ",77850.53,4.891261574
20572,White,Female,0,Info & Instr Technology,Director (NonAcad) D,"$87,975.26 ",87975.26,4.944360559
20573,White,Female,0,BPS Orchard Gardens K-8 Pilot,Teacher,"$127,467.70 ",127467.7,5.10540015
20574,NA,Female,0,Workers Compensation Service,Workers Comp Job Classificatn,NA,NA,NA
20575,Hispanic,Female,0,BPS McKinley Middle,Paraprofessional,"$41,401.77 ",41401.77,4.617018908
20576,White,Male,1,BPS Adams Elementary,Teacher,"$122,258.24 ",122258.24,5.08727814
20577,Asian,Female,0,UP Academy Dorchester,Director (Basas 10B) (non-ac),"$105,740.71 ",105740.71,5.024242222
20578,NA,Male,1,Brighton Fire Department,Fire Fighter,"$113,843.08 ",113843.08,5.056306637
20579,White,Female,0,BPS Bradley Elementary,Paraprofessional,"$32,731.79 ",32731.79,4.514969756
20580,NA,Female,0,Food & Nutrition Svc,Deputy Director (D),"$138,203.40 ",138203.4,5.140518727
20581,Hispanic,Female,0,Dpt of Innovation & Technology,Sr Data Proc Sys Anl,"$108,170.66 ",108170.66,5.03410948
20582,NA,Female,0,"Kennedy, PJ Elementary",Paraprofessional,"$38,655.29 ",38655.29,4.587208936
20583,White,Female,0,Brighton Police Department,Police Offc Comm Serv Offc 3$8,"$92,438.73 ",92438.73,4.96585397
20584,White,Male,1,BPS Facility Management,Jr Custodian,"$54,280.72 ",54280.72,4.7346456
20585,White,Female,0,BPS Bradley Elementary,Prin Clerk/School Sec 19,"$60,109.92 ",60109.92,4.77894615
20586,Asian,Female,0,Hurley K-8,Principal Elementary,"$123,731.53 ",123731.53,5.092480383
20587,White,Female,0,Student Support Svc,Sum Sch - BTU Prof,"$4,000.00 ",4000,3.602059991
20588,NA,Male,1,Brighton Fire Department,Fire Fighter,"$61,094.62 ",61094.62,4.786002968
20589,NA,Male,1,Brighton Fire Department,Dist Fire Chief,"$193,786.73 ",193786.73,5.287324034
20590,NA,Male,1,Brighton Police Department,Police Officer,"$91,184.69 ",91184.69,4.959921926
20591,White,Female,0,Tobin K-8,Teacher,"$122,766.64 ",122766.64,5.08908037
20592,Hispanic,Male,1,Frederick Pilot Middle,Teacher,"$109,588.25 ",109588.25,5.039763992
20593,NA,Male,1,Public Works Department,Area Supv of Street Operations,"$77,769.97 ",77769.97,4.890811931
20594,White,Female,0,Tech Brighton Academy,Head of School,"$175,328.65 ",175328.65,5.243852889
20595,Black,Male,1,BPS Transportation,Cab Monitor,"$19,767.02 ",19767.02,4.295941202
20596,White,NA,1,BPS Facility Management,Jr Cust/Nights,"$26,125.81 ",26125.81,4.417069764
20597,White,Male,1,Lyon K-8,Teacher,"$121,658.16 ",121658.16,5.085141244
20598,White,Female,0,BPS Transportation,Standby Cab Monitor HE,"$20,253.72 ",20253.72,4.306504802
20599,Black,Female,0,Mattahunt Elementary School,Lunch Hour Monitors,"$9,144.87 ",9144.87,3.961177536
20600,NA,NA,1,Brighton Police Department,Police Officer,"$93,100.97 ",93100.97,4.968954206
20601,White,Female,0,BPS Snowden International Hi,Teacher,"$114,960.88 ",114960.88,5.06055008
20602,White,Male,1,Brighton Police Department,Police Sergeant,"$118,530.59 ",118530.59,5.073830446
20603,White,Female,0,BPS McCormack Middle,Asst Principal Middle,"$124,566.00 ",124566,5.095399519
20604,NA,Female,0,BPS Taylor Elementary,Teacher,"$109,209.32 ",109209.32,5.038259703
20605,NA,Female,0,Brighton Fire Department,Admin Asst,"$68,219.78 ",68219.78,4.833910315
20606,White,Female,0,BPS Latin Academy,Teacher,"$122,515.76 ",122515.76,5.088191958
20607,White,NA,1,BPS Horace Mann,Teacher,"$117,643.28 ",117643.28,5.070567125
20608,Hispanic,Female,0,BPS Substitute Teachers/Nurs,Substitute Nurse,"$46,445.96 ",46445.96,4.666947944
20609,NA,Female,0,BPS Office Of Budget Mgmt,Attendant,"$2,253.34 ",2253.34,3.352826726
20610,Black,Male,1,Curley K-8,Lunch Hour Monitors,"$9,292.41 ",9292.41,3.968128364
20611,White,Male,1,Dpt of Innovation & Technology,Prin Data Proc Systems Analyst,"$126,718.60 ",126718.6,5.102840366
20612,Hispanic,Female,0,BPS Murphy Elementary,Nurse,"$53,146.96 ",53146.96,4.725478428
20613,Hispanic,Female,0,Henderson Elementary,Lunch Hour Monitors,$732.41 ,732.41,2.864754265
20614,NA,Female,0,Accountability,Manager NonAcad C,"$98,040.12 ",98040.12,4.991403834
20615,NA,Male,1,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$15,171.29 ",15171.29,4.18102251
20616,White,Female,0,BPS Adams Elementary,Teacher,"$121,071.61 ",121071.61,5.083042318
20617,White,Male,1,Property Management,MaintMechPaint(PMDGraffRemoval,"$32,856.15 ",32856.15,4.516616673
20618,White,Female,0,"Kennedy, JF Elementary",Lunch Hour Monitors,"$6,821.47 ",6821.47,3.833877973
20619,White,Male,1,Brighton Police Department,Police Officer,"$110,488.53 ",110488.53,5.043317196
20620,White,Male,1,HPEC: Com Acd Science & Health,Teacher,"$76,677.97 ",76677.97,4.884670607
20621,White,Male,1,Mildred Avenue K-8,Paraprofessional,"$36,424.69 ",36424.69,4.561395864
20622,White,Male,1,Brighton Police Department,Police Sergeant (Det),"$5,307.98 ",5307.98,3.724929278
20623,White,Female,0,Inspectional Services Dept,Admin Asst,"$82,335.21 ",82335.21,4.915585598
20624,Hispanic,Female,0,BPS Human Resource Team,Manager (C) (non-ac),"$4,156.06 ",4156.06,3.618681809
20625,Black,NA,1,Brighton Police Department,Cadet (Police),"$15,599.70 ",15599.7,4.193116246
20626,Hispanic,Male,1,Parks Department,Summer Youth Worker,"$12,840.00 ",12840,4.108565024
20627,Hispanic,Female,0,Hurley K-8,Before/After School Support,NA,NA,NA
20628,Black,Female,0,BPS Transportation,Standby Cab Monitor HE,"$20,639.26 ",20639.26,4.314694122
20629,Hispanic,Female,0,"Greenwood, S K-8",Paraprofessional,"$39,813.52 ",39813.52,4.600030576
20630,Hispanic,Female,0,BPS Snowden International Hi,Student Dev Counselor (1),"$117,222.30 ",117222.3,5.069010238
20631,Hispanic,Female,0,Young Achievers K-8,Teacher,"$91,876.79 ",91876.79,4.963205813
20632,NA,NA,1,BPS Special Education,Sen Clerk School Sec 766-15B,"$35,004.94 ",35004.94,4.544129338
20633,White,Male,1,BPS Mendell Elementary,Teacher,"$100,398.69 ",100398.69,5.001728046
20634,White,Male,1,Brighton Cntr - Youth & Families,Lifeguard II,"$48,464.75 ",48464.75,4.685425977
20635,White,Female,0,Enrollment Services,Assignment Transfer Spec.,"$111,634.54 ",111634.54,5.047798587
20636,White,Male,1,BPS Madison Park High,Teacher,"$88,810.62 ",88810.62,4.948464902
20637,White,NA,1,Brighton Public Library,Library Aide,"$9,887.07 ",9887.07,3.995067609
20638,Hispanic,Female,0,BPS Facility Management,Jr Cust/Nights,"$53,860.98 ",53860.98,4.731274251
20639,NA,Female,0,Margarita Muniz Academy,Teacher,"$95,765.34 ",95765.34,4.981208355
20640,NA,Female,0,BPS English High,Social Worker/Coordinator,"$102,834.70 ",102834.7,5.012139685
20641,NA,Female,0,BPS Orchard Gardens K-8 Pilot,Teacher,"$118,015.78 ",118015.78,5.071940081
20642,Hispanic,Male,1,Traffic Division,Sr Traffic Engineer,"$101,757.90 ",101757.9,5.007568136
20643,White,Female,0,Greater Egleston High,Teacher,"$57,268.57 ",57268.57,4.757916339
20644,NA,NA,1,BPS Transportation,Standby Cab Monitor HE,"$19,494.23 ",19494.23,4.289906086
20645,Hispanic,Female,0,Early Learning Services,Program Director (Basas 9),"$116,632.88 ",116632.88,5.066821
20646,Hispanic,Female,0,Mildred Avenue K-8,Teacher,"$88,191.82 ",88191.82,4.945428305
20647,Hispanic,Male,1,Margarita Muniz Academy,Teacher,"$91,042.88 ",91042.88,4.959245987
20648,Hispanic,Female,0,Brighton Public Library,Library Aide,"$9,111.40 ",9111.4,3.959585113
20649,NA,Female,0,"Kennedy, JF Elementary",Paraprofessional,NA,NA,NA
20650,Hispanic,Male,1,Young Achievers K-8,Community Field Coordinator,"$15,750.23 ",15750.23,4.1972869
20651,Hispanic,Male,1,BPS Special Education,Speech & Language Pathologist,"$52,796.74 ",52796.74,4.722607107
20652,Hispanic,Male,1,Newcomers Academy,Community Field Coordinator,"$71,981.27 ",71981.27,4.857219505
20653,Hispanic,Female,0,BPS Special Education,One to One Para,"$43,309.27 ",43309.27,4.636580864
20654,Hispanic,Male,1,Brighton Police Department,Police Officer,"$84,380.75 ",84380.75,4.926243381
20655,Hispanic,Male,1,Brighton Cntr - Youth & Families,Head Lifeguard,"$40,852.40 ",40852.4,4.611217576
20656,Hispanic,Female,0,Brighton Public Library,Spec Library Asst II,"$62,166.43 ",62166.43,4.793555928
20657,Hispanic,Female,0,Dudley St. Neighborhood School,Teacher,"$68,319.87 ",68319.87,4.834547031
20658,NA,Female,0,BPS Russell Elementary,Paraprofessional,"$47,814.55 ",47814.55,4.679560073
20659,White,Female,0,BPS Human Resource Team,Consulting Teacher,"$121,896.83 ",121896.83,5.085992412
20660,Hispanic,Female,0,BPS Murphy Elementary,Teacher,"$116,401.08 ",116401.08,5.06595701
20661,Hispanic,Female,0,Margarita Muniz Academy,Teacher,"$38,343.42 ",38343.42,4.583690847
20662,Hispanic,Female,0,BPS Otis Elementary,Lunch Hour Monitors,"$9,292.43 ",9292.43,3.968129298
20663,NA,Female,0,Brighton Police Department,Police Officer,"$83,256.89 ",83256.89,4.920420184
20664,Hispanic,Female,0,UP Academy Dorchester,Teacher,"$66,982.33 ",66982.33,4.825960251
20665,NA,Female,0,BPS English High,Social Worker/Coordinator,"$28,148.64 ",28148.64,4.449457417
20666,White,Female,0,BPS Transportation,Hot Line Worker HE,"$33,202.56 ",33202.56,4.52117157
20667,NA,Male,1,Brighton Police Department,Police Officer,"$76,676.19 ",76676.19,4.884660525
20668,NA,Male,1,Brighton Fire Department,Fire Fighter,"$127,182.12 ",127182.12,5.10442606
20669,NA,Male,1,Brighton Fire Department,Fire Fighter,"$102,150.63 ",102150.63,5.009241049
20670,Hispanic,Male,1,Treasury-Treasury Division,Supv-Accounting,"$108,170.66 ",108170.66,5.03410948
20671,White,Female,0,Gardner Pilot  Academy,Lunch Hour Monitors,"$27,255.59 ",27255.59,4.435455588
20672,White,Male,1,"Greenwood, S K-8",Teacher,"$118,024.06 ",118024.06,5.07197055
20673,White,Female,0,BPS Adams Elementary,Teacher,"$95,169.26 ",95169.26,4.978496692
20674,White,Male,1,Brighton Public Library,Laborer,"$38,442.68 ",38442.68,4.584813657
20675,White,Male,1,Brighton Fire Department,District Fire Chief Admin,"$195,132.08 ",195132.08,5.290328674
20676,White,Male,1,Brighton Police Department,Police Officer,"$99,612.00 ",99612,4.99831166
20677,White,Male,1,Brighton Public Library,Professional Librarian III,"$79,388.52 ",79388.52,4.899757706
20678,White,Male,1,Brighton Fire Department,Dep Fire Chief Administration,"$216,899.59 ",216899.59,5.336258731
20679,White,Male,1,Brighton Fire Department,Fire Fighter,"$127,747.15 ",127747.15,5.10635122
20680,White,Female,0,Ellison/Parks EES,Surround Care Paraprofessional,"$40,931.36 ",40931.36,4.612056175
20681,White,Female,0,Eliot K-8,Teacher,"$110,728.10 ",110728.1,5.044257848
20682,White,Male,1,Brighton Fire Department,Fire Fighter-Technician,"$130,305.08 ",130305.08,5.114961347
20683,NA,Male,1,BPS Human Resource Team,Teacher,NA,NA,NA
20684,NA,Male,1,Treasury-Collecting Division,Dep Collector,"$42,350.41 ",42350.41,4.626857619
20685,White,Female,0,BPS Perkins Elementary,SpEd Support Svcs Coordinator,"$119,094.40 ",119094.4,5.075891341
20686,White,Female,0,BPS Mckay Elementary,Community Field Coordinator,"$66,006.91 ",66006.91,4.819589402
20687,White,Female,0,Brighton Police Department,Police Detective,"$108,217.65 ",108217.65,5.034298099
20688,White,Male,1,Brighton Cntr - Youth & Families,Program Supervisor,"$75,714.27 ",75714.27,4.879177739
20689,White,Male,1,Brighton Police Department,School Traffic Supv,"$10,169.11 ",10169.11,4.007282945
20690,White,Female,0,BPS Charlestown High,Cluster Substitute,"$33,401.02 ",33401.02,4.523759729
20691,NA,Male,1,Info & Instr Technology,Specialist (BTU),"$117,821.64 ",117821.64,5.071225064
20692,NA,Female,0,BPS Channing Elementary,Teacher,"$118,713.15 ",118713.15,5.074498829
20693,Hispanic,Female,0,Newcomers Academy,Teacher,"$96,457.47 ",96457.47,4.984335867
20694,White,Female,0,BPS Special Education,Speech & Language Pathologist,"$86,180.06 ",86180.06,4.935406792
20695,White,Female,0,Brighton Police Department,School Traffic Supv,"$10,142.39 ",10142.39,4.006140306
20696,Hispanic,Female,0,BPS Ellis Elementary,Paraprofessional,"$28,283.15 ",28283.15,4.451527777
20697,White,Male,1,Property Management,Security Offc (Prot Ser),"$51,758.62 ",51758.62,4.713982689
20698,White,Male,1,Brighton City Council,Secretary,"$61,307.66 ",61307.66,4.78751474
20699,NA,Female,0,Curley K-8,Lunch Hour Monitors,"$9,292.42 ",9292.42,3.968128831
20700,Hispanic,Female,0,Neighborhood Services,Staff Asst II,"$20,048.67 ",20048.67,4.302085567
20701,Hispanic,Female,0,Mayor's Office,Admin Asst,"$70,245.14 ",70245.14,4.846616282
20702,Hispanic,Male,1,BPS Ellis Elementary,Teacher,NA,NA,NA
20703,NA,Female,0,BPS Russell Elementary,Nurse,"$121,658.16 ",121658.16,5.085141244
20704,White,Male,1,Umana Middle,Community Field Coordinator,"$64,854.76 ",64854.76,4.811941857
20705,White,Male,1,BPS Condon Elementary,Teacher,"$93,314.16 ",93314.16,4.969947551
20706,White,Female,0,BPS Brighton High,Teacher,"$120,293.16 ",120293.16,5.080240934
20707,Asian,Female,0,Mildred Avenue K-8,Fam & Comm Outreach Coord,"$30,663.90 ",30663.9,4.48662739
20708,Asian,Female,0,BPS Special Education,Speech & Language Pathologist,"$21,490.32 ",21490.32,4.332242882
20709,NA,NA,1,BPS Transportation,Standby Cab Monitor HE,"$19,839.71 ",19839.71,4.29753532
20710,Black,Female,0,"Kennedy, EM Health Academy",Community Field Coordinator,"$65,414.46 ",65414.46,4.815673761
20711,Black,NA,1,BPS Substitute Teachers/Nurs,Substitute Teacher,"$12,642.65 ",12642.65,4.101838115
20712,NA,Male,1,BPS Transportation,Standby Cab Monitor HE,"$16,835.00 ",16835,4.226213121
20713,NA,Female,0,BPS Transportation,Standby Cab Monitor HE,"$21,834.70 ",21834.7,4.339147229
20714,White,Female,0,BPS Hennigan Elementary,Teacher,"$119,685.06 ",119685.06,5.078039942
20715,White,Female,0,Kilmer K-8,Teacher,"$109,764.34 ",109764.34,5.04046127
20716,White,Female,0,King K-8,Paraprofessional,"$38,937.81 ",38937.81,4.590371522
20717,White,Male,1,Green Academy,Teacher,"$88,152.16 ",88152.16,4.945232958
20718,Asian,Female,0,Assessing Department,Office Manager(Asn),"$77,839.11 ",77839.11,4.891197862
20719,Asian,Male,1,BPS Substitute Teachers/Nurs,Substitute Teacher,"$25,960.00 ",25960,4.414304688
20720,NA,NA,1,Parks Department,Admin Secretary,"$6,918.50 ",6918.5,3.840011945
20721,White,Female,0,BPS Counseling Service,School Psychologist(1),"$85,040.97 ",85040.97,4.929628205
20722,White,Male,1,BPS Long Term Leave,BPS Bi-Weekly 26 Leave,NA,NA,NA
20723,White,Female,0,BPS Tynan Elementary,Teacher,"$105,403.26 ",105403.26,5.022854043
20724,White,Male,1,Public Works Department,Chief Engineer(Pwd Highway Di),"$114,178.81 ",114178.81,5.057585512
20725,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher,$618.73 ,618.73,2.791501174
20726,NA,Female,0,Traffic Division,Parking Meter Supervisor,"$54,643.41 ",54643.41,4.737537793
20727,NA,Female,0,Brighton Police Department,Community Services Offc,"$82,652.97 ",82652.97,4.917258464
20728,NA,Male,1,Brighton Fire Department,Fire Fighter,"$108,333.67 ",108333.67,5.034763456
20729,NA,Male,1,Brighton Fire Department,Fire Fighter,"$116,536.76 ",116536.76,5.066462939
20730,Asian,Female,0,Brighton Public Library,Sr Library Asst (Branch),"$52,527.28 ",52527.28,4.720384912
20731,Asian,NA,1,Henderson Elementary,Paraprofessional,"$30,987.99 ",30987.99,4.491193407
20732,Asian,Male,1,BPS Brighton Comm Leadership Ac,Teacher,"$108,879.12 ",108879.12,5.036944602
20733,Asian,Male,1,BPS Latin Academy,Teacher,"$105,631.60 ",105631.6,5.023793858
20734,Asian,Male,1,Brighton Police Department,Motor Equip Repprs ClassIIIBPD,"$36,146.14 ",36146.14,4.558061926
20735,White,Female,0,BPS Substitute Teachers/Nurs,Substitute Teacher HE,"$9,281.48 ",9281.48,3.967617233
20736,White,Male,1,BPS Cl#10 Lee Academy,Surround Care Paraprofessional,"$34,089.31 ",34089.31,4.532618211
20737,White,Male,1,Brighton Cntr - Youth & Families,Building Asst,"$46,618.35 ",46618.35,4.668556898
